feature,importance
home_player_PLAYER_DUELS_LOST_season_std_std,0.0007066921618588924
away_player_PLAYER_KEY_PASSES_5_last_match_sum_sum,0.0007050130734214819
home_player_PLAYER_STARTING_LINEUP_5_last_match_average_std,0.0007019620622309241
home_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_season_sum_std,0.000701477519217594
away_player_PLAYER_KEY_PASSES_5_last_match_average_std,0.0007014224199892434
away_player_PLAYER_STARTING_LINEUP_5_last_match_average_sum,0.000701371259315587
away_player_PLAYER_BIG_CHANCES_MISSED_season_average_sum,0.000701182929470524
away_player_PLAYER_ASSISTS_5_last_match_average_sum,0.0007011730662328677
away_player_PLAYER_STARTING_LINEUP_season_std_sum,0.0006998563232907051
away_player_PLAYER_KEY_PASSES_5_last_match_sum_mean,0.0006994127167343433
home_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_5_last_match_average_std,0.0006990358189865524
home_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_season_sum_mean,0.0006986121141380926
away_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_5_last_match_sum_mean,0.0006976883506966693
home_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_5_last_match_sum_mean,0.000695556468115074
home_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_5_last_match_sum_std,0.0006950135363704402
home_player_PLAYER_TOTAL_CROSSES_season_std_std,0.0006948883346258127
home_player_PLAYER_GOALS_5_last_match_sum_sum,0.0006941130622791159
away_teamTEAM_DANGEROUS_ATTACKS_season_sum,0.000693792648887393
home_player_PLAYER_ASSISTS_5_last_match_average_sum,0.0006931547621954194
home_player_PLAYER_ASSISTS_5_last_match_sum_sum,0.0006923278905139606
away_teamTEAM_SHOTS_TOTAL_5_last_match_average,0.0006906676996769523
away_teamTEAM_GOALS_season_average,0.0006905937415415976
home_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_5_last_match_average_mean,0.000690378647090949
away_teamTEAM_SHOTS_INSIDEBOX_season_sum,0.0006884132092664385
home_player_PLAYER_GOALS_5_last_match_average_sum,0.0006876110303885538
home_player_PLAYER_STARTING_LINEUP_5_last_match_std_mean,0.0006874596601415813
away_teamTEAM_SHOTS_TOTAL_season_average,0.0006861443419882638
home_teamTEAM_SHOTS_OFF_TARGET_season_average,0.000685752221780841
home_player_PLAYER_SHOTS_TOTAL_5_last_match_sum_std,0.0006851331918450932
home_player_PLAYER_PENALTIES_SCORED_season_average_sum,0.0006847538082908913
home_player_PLAYER_MINUTES_PLAYED_season_std_sum,0.0006842837710737559
away_player_PLAYER_KEY_PASSES_5_last_match_average_mean,0.0006818136542406658
away_player_PLAYER_PENALTIES_SCORED_season_std_mean,0.0006812947226854814
away_player_PLAYER_PENALTIES_SCORED_season_average_std,0.0006810515149329896
away_player_PLAYER_SHOTS_ON_TARGET_season_sum_std,0.0006808369489851568
home_player_PLAYER_MINUTES_PLAYED_5_last_match_average_mean,0.0006802220919146134
home_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_5_last_match_average_sum,0.0006798340731938506
home_player_PLAYER_MINUTES_PLAYED_5_last_match_std_mean,0.0006783078685321236
away_teamTEAM_PASSES_season_average,0.0006779735897115526
away_player_PLAYER_BIG_CHANCES_CREATED_season_std_mean,0.0006768814879690249
home_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_season_std_sum,0.0006766818635274706
home_player_PLAYER_OFFSIDES_season_sum_std,0.0006764652252538072
home_player_PLAYER_SHOTS_ON_TARGET_season_average_sum,0.0006758576488848628
away_player_PLAYER_BIG_CHANCES_CREATED_season_std_sum,0.00067467745775105
away_teamTEAM_SHOTS_INSIDEBOX_5_last_match_average,0.0006739869921159176
away_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_5_last_match_average_mean,0.000673817047661263
home_player_PLAYER_ACCURATE_PASSES_season_std_sum,0.000673464148616271
away_player_PLAYER_PASSES_5_last_match_average_mean,0.0006731787290095262
away_player_PLAYER_BIG_CHANCES_CREATED_5_last_match_sum_std,0.0006726267948359914
away_teamTEAM_SUCCESSFUL_PASSES_season_average,0.000672511645996602
away_player_PLAYER_ACCURATE_PASSES_5_last_match_sum_mean,0.0006703561404111261
away_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_5_last_match_sum_sum,0.0006701470027249149
home_teamTEAM_BALL_POSSESSION_5_last_match_average,0.000670101688705511
away_player_PLAYER_BIG_CHANCES_CREATED_5_last_match_average_sum,0.0006699403135886067
away_player_PLAYER_MINUTES_PLAYED_5_last_match_average_mean,0.0006690827136518751
away_player_PLAYER_GOALS_5_last_match_sum_sum,0.0006687401591239175
home_player_PLAYER_SHOTS_TOTAL_season_sum_std,0.0006681862312132732
away_teamTEAM_SHOTS_TOTAL_5_last_match_sum,0.0006646992513100646
home_player_PLAYER_SHOTS_ON_TARGET_season_average_std,0.0006645640419790001
home_player_PLAYER_SHOTS_ON_TARGET_5_last_match_sum_mean,0.0006638877607155068
home_teamTEAM_CORNERS_season_std,0.0006637012838949608
away_player_PLAYER_PASSES_season_sum_std,0.000663696324777416
home_player_PLAYER_GOALKEEPER_GOALS_CONCEDED_5_last_match_std_sum,0.0006635602435409464
away_player_PLAYER_CLEARANCES_5_last_match_std_std,0.0006607905168727126
home_player_PLAYER_PASSES_season_sum_mean,0.0006604663318733012
home_player_PLAYER_PENALTIES_SCORED_season_sum_std,0.0006603038673330194
away_player_PLAYER_PENALTIES_SCORED_season_sum_std,0.0006583966497849749
